time, inductor_current, output_voltage 
0.010068,   204604,   559374 
0.010070,   199013,   559823 
0.010072,   209137,   560255 
0.010074,   219257,   560717 
0.010076,   229372,   561210 
0.010078,   239482,   561733 
0.010080,   249587,   562286 
0.010082,   259687,   562870 
0.010084,   269781,   563484 
0.010086,   279869,   564128 
0.010088,   274230,   564803 
0.010090,   268585,   565460 
0.010092,   262933,   566100 
0.010094,   257275,   566723 
0.010096,   251610,   567329 
0.010098,   245939,   567917 
0.010100,   240262,   568488 
0.010102,   234580,   569042 
0.010104,   228892,   569578 
0.010106,   223199,   570097 
0.010108,   217501,   570599 
0.010110,   211798,   571083 
0.010112,   206090,   571550 
0.010114,   200377,   571999 
0.010116,   194660,   572431 
0.010118,   188938,   572846 
0.010120,   183212,   573243 
0.010122,   177482,   573623 
0.010124,   171748,   573985 
0.010126,   166011,   574330 
0.010128,   160270,   574658 
0.010130,   154526,   574968 
0.010132,   148779,   575261 
0.010134,   143029,   575536 
0.010136,   137276,   575794 
0.010138,   147241,   576034 
0.010140,   157203,   576304 
0.010142,   167163,   576604 
0.010144,   177120,   576934 
0.010146,   187073,   577294 
0.010148,   197023,   577684 
0.010150,   206969,   578104 
0.010152,   216911,   578554 
0.010154,   226848,   579034 
0.010156,   221060,   579544 
0.010158,   215267,   580036 
0.010160,   209469,   580511 
0.010162,   203667,   580968 
0.010164,   197860,   581407 
0.010166,   192049,   581829 
0.010168,   186233,   582233 
0.010170,   180413,   582619 
0.010172,   174590,   582988 
0.010174,   168763,   583339 
0.010176,   162932,   583672 
0.010178,   157098,   583987 
0.010180,   151261,   584285 
0.010182,   145421,   584565 
0.010184,   139578,   584827 
0.010186,   133732,   585072 
0.010188,   127884,   585299 
0.010190,   122034,   585508 
0.010192,   116182,   585699 
0.010194,   110328,   585873 
0.010196,   104472,   586029 
0.010198,    98614,   586167 
0.010200,    92755,   586287 
0.010202,    86895,   586390 
0.010204,    81034,   586475 
0.010206,    90892,   586542 
0.010208,   100749,   586639 
0.010210,   110605,   586766 
0.010212,   120460,   586922 
0.010214,   130314,   587108 
0.010216,   140166,   587324 
0.010218,   150015,   587570 
0.010220,   159862,   587845 
0.010222,   153986,   588150 
0.010224,   148107,   588437 
0.010226,   142225,   588706 
0.010228,   136341,   588957 
0.010230,   130454,   589190 
0.010232,   124565,   589406 
0.010234,   118674,   589604 
0.010236,   112781,   589784 
0.010238,   106886,   589946 
0.010240,   100989,   590090 
0.010242,    95091,   590216 
0.010244,    89192,   590324 
0.010246,    83292,   590415 
0.010248,    77391,   590488 
0.010250,    71489,   590543 
0.010252,    65586,   590580 
0.010254,    59683,   590599 
0.010256,    53780,   590600 
0.010258,    47877,   590584 
0.010260,    41974,   590550 
0.010262,    36071,   590498 
0.010264,    30169,   590428 
0.010266,    24267,   590340 
0.010268,    18366,   590234 
0.010270,    12466,   590111 
0.010272,    22288,   589970 
0.010274,    32111,   589859 
0.010276,    41935,   589777 
0.010278,    51760,   589725 
0.010280,    61585,   589703 
0.010282,    71411,   589710 
0.010284,    81237,   589747 
0.010286,    91062,   589814 
0.010288,    85167,   589910 
0.010290,    79271,   589989 
0.010292,    73374,   590050 
0.010294,    67476,   590093 
0.010296,    61578,   590118 
0.010298,    55680,   590125 
0.010300,    49781,   590114 
0.010302,    43883,   590086 
0.010304,    37985,   590040 
0.010306,    32087,   589976 
0.010308,    26190,   589894 
0.010310,    20294,   589794 
0.010312,    14399,   589677 
0.010314,     8505,   589542 
0.010316,     2612,   589389 
0.010318, 33551153,   589218 
0.010320, 33545264,   589030 
0.010322, 33539376,   588824 
0.010324, 33533490,   588600 
0.010326, 33527607,   588358 
0.010328, 33521726,   588099 
0.010330, 33515848,   587822 
0.010332, 33509973,   587527 
0.010334, 33504100,   587215 
0.010336, 33498231,   586885 
0.010338, 33508085,   586537 
0.010340, 33517942,   586219 
0.010342, 33527803,   585931 
0.010344, 33537666,   585673 
0.010346, 33547532,   585445 
0.010348,     2968,   585247 
0.010350,    12838,   585079 
0.010352,    22710,   584941 
0.010354,    32583,   584832 
0.010356,    26737,   584753 
0.010358,    20892,   584657 
0.010360,    15048,   584543 
0.010362,     9205,   584411 
0.010364,     3364,   584262 
0.010366, 33551956,   584095 
0.010368, 33546118,   583911 
0.010370, 33540282,   583709 
0.010372, 33534448,   583489 
0.010374, 33528616,   583252 
0.010376, 33522786,   582997 
0.010378, 33516959,   582725 
0.010380, 33511134,   582435 
0.010382, 33505312,   582128 
0.010384, 33499493,   581803 
0.010386, 33493678,   581461 
0.010388, 33487866,   581101 
0.010390, 33482058,   580724 
0.010392, 33476253,   580329 
0.010394, 33470452,   579917 
0.010396, 33464656,   579488 
0.010398, 33458864,   579041 
0.010400, 33453076,   578577 
0.010402, 33447293,   578095 
0.010404, 33441515,   577596 
0.010406, 33451462,   577080 
0.010408, 33461414,   576594 
0.010410, 33471371,   576138 
0.010412, 33481332,   575713 
0.010414, 33491298,   575318 
0.010416, 33501267,   574953 
0.010418, 33511240,   574618 
0.010420, 33521216,   574313 
0.010422, 33515476,   574039 
0.010424, 33509738,   573747 
0.010426, 33504003,   573438 
0.010428, 33498271,   573112 
0.010430, 33492543,   572769 
0.010432, 33486818,   572408 
0.010434, 33481097,   572030 
0.010436, 33475379,   571635 
0.010438, 33469665,   571223 
0.010440, 33463955,   570794 
0.010442, 33458250,   570348 
0.010444, 33452549,   569885 
0.010446, 33446853,   569405 
0.010448, 33441162,   568907 
0.010450, 33435476,   568392 
0.010452, 33429795,   567860 
0.010454, 33424119,   567311 
0.010456, 33418449,   566745 
0.010458, 33412784,   566162 
0.010460, 33407125,   565563 
0.010462, 33401472,   564947 
0.010464, 33395825,   564314 
0.010466, 33390184,   563664 
0.010468, 33384550,   562997 
0.010470, 33378923,   562313 
0.010472, 33389022,   561612 
0.010474, 33399128,   560942 
0.010476, 33409241,   560303 
0.010478, 33419361,   559695 
0.010480, 33429487,   559117 
0.010482, 33439618,   558570 
0.010484, 33449755,   558054 
0.010486, 33459897,   557569 
0.010488, 33454324,   557114 
0.010490, 33448755,   556643 
0.010492, 33443191,   556155 
0.010494, 33437632,   555650 
0.010496, 33432078,   555129 
0.010498, 33426529,   554591 
0.010500, 33420986,   554037 
0.010502, 33415448,   553466 
0.010504, 33409916,   552878 
0.010506, 33404390,   552274 
0.010508, 33398870,   551653 
0.010510, 33393356,   551016 
0.010512, 33387848,   550362 
0.010514, 33382347,   549692 
0.010516, 33376853,   549006 
0.010518, 33371365,   548303 
0.010520, 33365884,   547584 
0.010522, 33360411,   546848 
0.010524, 33354945,   546096 
0.010526, 33349487,   545328 
0.010528, 33344036,   544544 
0.010530, 33338593,   543743 
0.010532, 33333158,   542926 
0.010534, 33327731,   542093 
0.010536, 33322313,   541244 
0.010538, 33332623,   540379 
0.010540, 33342942,   539545 
0.010542, 33353269,   538743 
0.010544, 33363604,   537972 
0.010546, 33373947,   537232 
0.010548, 33384297,   536524 
0.010550, 33394654,   535847 
0.010552, 33405018,   535202 
0.010554, 33415388,   534588 
0.010556, 33410045,   534006 
0.010558, 33404707,   533408 
0.010560, 33399375,   532794 
0.010562, 33394049,   532164 
0.010564, 33388730,   531518 
0.010566, 33383417,   530856 
0.010568, 33378111,   530178 
0.010570, 33372812,   529485 
0.010572, 33367520,   528776 
0.010574, 33362235,   528051 
0.010576, 33356957,   527310 
0.010578, 33351686,   526554 
0.010580, 33346423,   525782 
0.010582, 33341168,   524994 
0.010584, 33335920,   524191 
0.010586, 33330680,   523372 
0.010588, 33325449,   522537 
0.010590, 33320226,   521687 
0.010592, 33315011,   520821 
0.010594, 33309805,   519940 
0.010596, 33304608,   519043 
0.010598, 33299420,   518131 
0.010600, 33294241,   517204 
0.010602, 33289071,   516261 
0.010604, 33283911,   515303 
0.010606, 33294480,   514330 
0.010608, 33305059,   513389 
0.010610, 33315647,   512480 
0.010612, 33326245,   511603 
0.010614, 33336851,   510759 
0.010616, 33347466,   509947 
0.010618, 33358089,   509167 
0.010620, 33368720,   508419 
0.010622, 33363638,   507704 
0.010624, 33358563,   506974 
0.010626, 33353496,   506229 
0.010628, 33348436,   505468 
0.010630, 33343384,   504692 
0.010632, 33338339,   503901 
0.010634, 33333302,   503095 
0.010636, 33328273,   502274 
0.010638, 33323253,   501438 
0.010640, 33318241,   500588 
0.010642, 33313237,   499723 
0.010644, 33308242,   498843 
0.010646, 33303256,   497948 
0.010648, 33298279,   497038 
0.010650, 33293311,   496113 
0.010652, 33288352,   495174 
0.010654, 33283402,   494220 
0.010656, 33278462,   493251 
0.010658, 33273532,   492268 
0.010660, 33268612,   491270 
0.010662, 33263701,   490258 
0.010664, 33258801,   489231 
0.010666, 33253911,   488190 
0.010668, 33249031,   487134 
0.010670, 33244162,   486064 
0.010672, 33255024,   484979 
0.010674, 33265896,   483927 
0.010676, 33276779,   482909 
0.010678, 33287672,   481924 
0.010680, 33298575,   480972 
0.010682, 33309487,   480053 
0.010684, 33320409,   479167 
0.010686, 33331339,   478315 
0.010688, 33326558,   477496 
0.010690, 33321785,   476663 
0.010692, 33317020,   475816 
0.010694, 33312264,   474954 
0.010696, 33307517,   474078 
0.010698, 33302778,   473188 
0.010700, 33298048,   472284 
0.010702, 33293327,   471366 
0.010704, 33288615,   470434 
0.010706, 33283913,   469488 
0.010708, 33279220,   468528 
0.010710, 33274537,   467554 
0.010712, 33269864,   466567 
0.010714, 33265200,   465566 
0.010716, 33260546,   464551 
0.010718, 33255903,   463522 
0.010720, 33251270,   462480 
0.010722, 33246647,   461424 
0.010724, 33242035,   460354 
0.010726, 33237433,   459271 
0.010728, 33232842,   458174 
0.010730, 33228262,   457063 
0.010732, 33223693,   455939 
0.010734, 33219136,   454802 
0.010736, 33214590,   453651 
0.010738, 33225775,   452487 
0.010740, 33236972,   451357 
0.010742, 33248180,   450261 
0.010744, 33259399,   449199 
0.010746, 33270629,   448171 
0.010748, 33281869,   447178 
0.010750, 33293119,   446219 
0.010752, 33304379,   445294 
0.010754, 33315648,   444404 
0.010756, 33311206,   443548 
0.010758, 33306772,   442679 
0.010760, 33302347,   441797 
0.010762, 33297931,   440901 
0.010764, 33293524,   439992 
0.010766, 33289126,   439070 
0.010768, 33284737,   438135 
0.010770, 33280358,   437187 
0.010772, 33275988,   436226 
0.010774, 33271628,   435252 
0.010776, 33267277,   434266 
0.010778, 33262936,   433267 
0.010780, 33258605,   432255 
0.010782, 33254284,   431230 
0.010784, 33249974,   430192 
0.010786, 33245674,   429142 
0.010788, 33241384,   428079 
0.010790, 33237105,   427003 
0.010792, 33232837,   425915 
0.010794, 33228580,   424814 
0.010796, 33224334,   423701 
0.010798, 33220099,   422575 
0.010800, 33215875,   421437 
0.010802, 33211662,   420286 
0.010804, 33207461,   419123 
0.010806, 33218992,   417948 
0.010808, 33230534,   416808 
0.010810, 33242088,   415703 
0.010812, 33253653,   414633 
0.010814, 33265228,   413599 
0.010816, 33276814,   412600 
0.010818, 33288410,   411636 
0.010820, 33300015,   410707 
0.010822, 33295910,   409814 
0.010824, 33291814,   408909 
0.010826, 33287727,   407992 
0.010828, 33283649,   407062 
0.010830, 33279580,   406120 
0.010832, 33275521,   405166 
0.010834, 33271471,   404200 
0.010836, 33267431,   403223 
0.010838, 33263400,   402234 
0.010840, 33259379,   401233 
0.010842, 33255368,   400220 
0.010844, 33251367,   399195 
0.010846, 33247377,   398158 
0.010848, 33243397,   397110 
0.010850, 33239428,   396050 
0.010852, 33235469,   394978 
0.010854, 33231521,   393895 
0.010856, 33227584,   392800 
0.010858, 33223658,   391693 
0.010860, 33219743,   390575 
0.010862, 33215839,   389445 
0.010864, 33211946,   388304 
0.010866, 33208065,   387151 
0.010868, 33204195,   385987 
0.010870, 33200337,   384812 
0.010872, 33212210,   383625 
0.010874, 33224095,   382475 
0.010876, 33235992,   381361 
0.010878, 33247900,   380283 
0.010880, 33259819,   379242 
0.010882, 33271748,   378237 
0.010884, 33283687,   377268 
0.010886, 33295636,   376336 
0.010888, 33291874,   375440 
0.010890, 33288121,   374533 
0.010892, 33284377,   373615 
0.010894, 33280642,   372686 
0.010896, 33276917,   371746 
0.010898, 33273201,   370795 
0.010900, 33269495,   369833 
0.010902, 33265798,   368860 
0.010904, 33262111,   367876 
0.010906, 33258434,   366881 
0.010908, 33254767,   365875 
0.010910, 33251110,   364859 
0.010912, 33247463,   363832 
0.010914, 33243826,   362794 
0.010916, 33240200,   361745 
0.010918, 33236584,   360686 
0.010920, 33232979,   359616 
0.010922, 33229384,   358536 
0.010924, 33225800,   357445 
0.010926, 33222227,   356344 
0.010928, 33218665,   355232 
0.010930, 33215114,   354110 
0.010932, 33211574,   352977 
0.010934, 33208046,   351834 
0.010936, 33204529,   350681 
0.010938, 33216744,   349517 
0.010940, 33228970,   348391 
0.010942, 33241208,   347302 
0.010944, 33253456,   346250 
0.010946, 33265715,   345236 
0.010948, 33277984,   344259 
0.010950, 33290263,   343319 
0.010952, 33302551,   342417 
0.010954, 33314848,   341552 
0.010956, 33311434,   340724 
0.010958, 33308028,   339886 
0.010960, 33304631,   339038 
0.010962, 33301242,   338180 
0.010964, 33297862,   337312 
0.010966, 33294490,   336434 
0.010968, 33291127,   335547 
0.010970, 33287773,   334650 
0.010972, 33284428,   333743 
0.010974, 33281092,   332826 
0.010976, 33277765,   331899 
0.010978, 33274447,   330962 
0.010980, 33271139,   330016 
0.010982, 33267840,   329060 
0.010984, 33264551,   328094 
0.010986, 33261271,   327119 
0.010988, 33258001,   326134 
0.010990, 33254741,   325139 
0.010992, 33251491,   324135 
0.010994, 33248251,   323121 
0.010996, 33245021,   322098 
0.010998, 33241801,   321065 
0.011000, 33238592,   320023 
0.011002, 33235393,   318972 
0.011004, 33232205,   317911 
0.011006, 33244747,   316841 
0.011008, 33257300,   315809 
0.011010, 33269863,   314815 
0.011012, 33282436,   313860 
0.011014, 33295019,   312943 
0.011016, 33307611,   312064 
0.011018, 33320212,   311224 
0.011020, 33332821,   310422 
0.011022, 33329718,   309658 
0.011024, 33326623,   308885 
0.011026, 33323535,   308103 
0.011028, 33320455,   307312 
0.011030, 33317383,   306512 
0.011032, 33314319,   305703 
0.011034, 33311263,   304885 
0.011036, 33308215,   304058 
0.011038, 33305176,   303222 
0.011040, 33302145,   302377 
0.011042, 33299122,   301523 
0.011044, 33296108,   300660 
0.011046, 33293103,   299788 
0.011048, 33290106,   298907 
0.011050, 33287118,   298018 
0.011052, 33284139,   297120 
0.011054, 33281169,   296213 
0.011056, 33278208,   295297 
0.011058, 33275256,   294373 
0.011060, 33272313,   293440 
0.011062, 33269380,   292499 
0.011064, 33266456,   291549 
0.011066, 33263542,   290590 
0.011068, 33260637,   289623 
0.011070, 33257742,   288647 
0.011072, 33270577,   287663 
0.011074, 33283421,   286718 
0.011076, 33296275,   285812 
0.011078, 33309138,   284945 
0.011080, 33322010,   284117 
0.011082, 33334890,   283328 
0.011084, 33347778,   282579 
0.011086, 33360673,   281869 
0.011088, 33357855,   281198 
0.011090, 33355044,   280519 
0.011092, 33352240,   279831 
0.011094, 33349443,   279135 
0.011096, 33346653,   278431 
0.011098, 33343870,   277719 
0.011100, 33341094,   276998 
0.011102, 33338325,   276269 
0.011104, 33335563,   275532 
0.011106, 33332809,   274787 
0.011108, 33330062,   274034 
0.011110, 33327323,   273273 
0.011112, 33324591,   272504 
0.011114, 33321867,   271727 
0.011116, 33319151,   270942 
0.011118, 33316443,   270149 
0.011120, 33313742,   269348 
0.011122, 33311049,   268539 
0.011124, 33308365,   267722 
0.011126, 33305689,   266897 
0.011128, 33303021,   266064 
0.011130, 33300361,   265224 
0.011132, 33297710,   264376 
0.011134, 33295067,   263520 
0.011136, 33292433,   262656 
0.011138, 33305527,   261785 
0.011140, 33318630,   260953 
0.011142, 33331741,   260161 
0.011144, 33344860,   259409 
0.011146, 33357987,   258697 
0.011148, 33371121,   258025 
0.011150, 33384262,   257393 
0.011152, 33397409,   256801 
0.011154, 33410562,   256249 
0.011156, 33408000,   255736 
0.011158, 33405444,   255216 
0.011160, 33402893,   254688 
0.011162, 33400347,   254153 
0.011164, 33397806,   253610 
0.011166, 33395271,   253060 
0.011168, 33392741,   252502 
0.011170, 33390217,   251937 
0.011172, 33387699,   251364 
0.011174, 33385186,   250784 
0.011176, 33382679,   250196 
0.011178, 33380178,   249601 
0.011180, 33377683,   248999 
0.011182, 33375194,   248389 
0.011184, 33372711,   247772 
0.011186, 33370234,   247148 
0.011188, 33367763,   246516 
0.011190, 33365299,   245877 
0.011192, 33362841,   245231 
0.011194, 33360390,   244578 
0.011196, 33357945,   243917 
0.011198, 33355507,   243249 
0.011200, 33353075,   242574 
0.011202, 33350650,   241892 
0.011204, 33348232,   241203 
0.011206, 33361541,   240507 
0.011208, 33374857,   239851 
0.011210, 33388179,   239236 
0.011212, 33401507,   238661 
0.011214, 33414841,   238126 
0.011216, 33428181,   237632 
0.011218, 33441525,   237178 
0.011220, 33454874,   236765 
0.011222, 33452507,   236392 
0.011224, 33450144,   236012 
0.011226, 33447785,   235625 
0.011228, 33445430,   235231 
0.011230, 33443078,   234830 
0.011232, 33440730,   234422 
0.011234, 33438387,   234007 
0.011236, 33436048,   233585 
0.011238, 33433713,   233156 
0.011240, 33431382,   232720 
0.011242, 33429056,   232277 
0.011244, 33426734,   231828 
0.011246, 33424416,   231372 
0.011248, 33422103,   230909 
0.011250, 33419795,   230439 
0.011252, 33417491,   229962 
0.011254, 33415192,   229478 
0.011256, 33412898,   228988 
0.011258, 33410609,   228491 
0.011260, 33408325,   227987 
0.011262, 33406046,   227476 
0.011264, 33403772,   226958 
0.011266, 33401503,   226434 
0.011268, 33399239,   225903 
0.011270, 33396981,   225365 
0.011272, 33410448,   224821 
0.011274, 33423921,   224318 
0.011276, 33437399,   223855 
0.011278, 33450881,   223433 
0.011280, 33464367,   223052 
0.011282, 33477857,   222712 
0.011284, 33491351,   222413 
0.011286, 33504848,   222155 
0.011288, 33502627,   221938 
0.011290, 33500408,   221714 
0.011292, 33498192,   221483 
0.011294, 33495978,   221246 
0.011296, 33493766,   221002 
0.011298, 33491557,   220751 
0.011300, 33489350,   220494 
0.011302, 33487146,   220230 
0.011304, 33484944,   219960 
0.011306, 33482745,   219683 
0.011308, 33480549,   219400 
0.011310, 33478356,   219110 
0.011312, 33476166,   218813 
0.011314, 33473979,   218510 
0.011316, 33471795,   218200 
0.011318, 33469614,   217884 
0.011320, 33467436,   217561 
0.011322, 33465261,   217232 
0.011324, 33463089,   216896 
0.011326, 33460921,   216554 
0.011328, 33458756,   216206 
0.011330, 33456595,   215851 
0.011332, 33454437,   215490 
0.011334, 33452283,   215122 
0.011336, 33450132,   214748 
0.011338, 33463705,   214368 
0.011340, 33477282,   214029 
0.011342, 33490862,   213731 
0.011344, 33504445,   213474 
0.011346, 33518031,   213258 
0.011348, 33531619,   213083 
0.011350, 33545209,   212949 
0.011352,     4368,   212856 
0.011354,    17960,   212804 
0.011356,    15833,   212793 
0.011358,    13706,   212776 
0.011360,    11579,   212753 
0.011362,     9452,   212723 
0.011364,     7325,   212687 
0.011366,     5199,   212644 
0.011368,     3073,   212595 
0.011370,      948,   212540 
0.011372, 33553255,   212478 
0.011374, 33551131,   212410 
0.011376, 33549008,   212335 
0.011378, 33546885,   212254 
0.011380, 33544763,   212167 
0.011382, 33542642,   212073 
0.011384, 33540522,   211973 
0.011386, 33538403,   211866 
0.011388, 33536285,   211753 
0.011390, 33534168,   211634 
0.011392, 33532052,   211508 
0.011394, 33529938,   211376 
0.011396, 33527825,   211238 
0.011398, 33525713,   211093 
0.011400, 33523603,   210942 
0.011402, 33521494,   210785 
0.011404, 33519387,   210621 
0.011406, 33533001,   210451 
0.011408, 33546617,   210322 
0.011410,     5802,   210234 
0.011412,    19420,   210188 
0.011414,    33039,   210183 
0.011416,    46658,   210219 
0.011418,    60276,   210296 
0.011420,    73894,   210414 
0.011422,    71791,   210573 
0.011424,    69686,   210726 
0.011426,    67579,   210872 
0.011428,    65471,   211012 
0.011430,    63362,   211146 
0.011432,    61251,   211273 
0.011434,    59139,   211394 
0.011436,    57026,   211508 
0.011438,    54912,   211616 
0.011440,    52797,   211717 
0.011442,    50680,   211812 
0.011444,    48563,   211901 
0.011446,    46445,   211983 
0.011448,    44326,   212059 
0.011450,    42206,   212128 
0.011452,    40085,   212191 
0.011454,    37964,   212248 
0.011456,    35842,   212298 
0.011458,    33720,   212342 
0.011460,    31597,   212379 
0.011462,    29474,   212410 
0.011464,    27351,   212434 
0.011466,    25227,   212452 
0.011468,    23103,   212464 
0.011470,    20979,   212469 
0.011472,    34575,   212468 
0.011474,    48171,   212508 
0.011476,    61767,   212589 
0.011478,    75362,   212711 
0.011480,    88956,   212874 
0.011482,   102548,   213078 
0.011484,   116138,   213323 
0.011486,   129725,   213609 
0.011488,   127590,   213936 
0.011490,   125451,   214256 
0.011492,   123309,   214570 
0.011494,   121164,   214877 
0.011496,   119016,   215178 
0.011498,   116865,   215472 
0.011500,   114711,   215759 
0.011502,   112554,   216040 
0.011504,   110394,   216314 
0.011506,   108232,   216582 
0.011508,   106067,   216843 
0.011510,   103899,   217097 
0.011512,   101729,   217345 
0.011514,    99556,   217586 
0.011516,    97381,   217821 
0.011518,    95203,   218049 
0.011520,    93023,   218270 
0.011522,    90841,   218485 
0.011524,    88657,   218693 
0.011526,    86471,   218894 
0.011528,    84283,   219089 
0.011530,    82093,   219277 
0.011532,    79901,   219458 
0.011534,    77707,   219633 
0.011536,    75511,   219801 
0.011538,    89034,   219962 
0.011540,   102555,   220164 
0.011542,   116074,   220407 
0.011544,   129591,   220691 
0.011546,   143105,   221015 
0.011548,   156616,   221380 
0.011550,   170123,   221786 
0.011552,   183626,   222232 
0.011554,   197124,   222719 
0.011556,   194898,   223247 
0.011558,   192666,   223768 
0.011560,   190429,   224282 
0.011562,   188187,   224789 
0.011564,   185940,   225289 
0.011566,   183688,   225782 
0.011568,   181431,   226268 
0.011570,   179169,   226747 
0.011572,   176902,   227219 
0.011574,   174631,   227684 
0.011576,   172355,   228142 
0.011578,   170074,   228593 
0.011580,   167789,   229037 
0.011582,   165499,   229474 
0.011584,   163205,   229904 
0.011586,   160907,   230327 
0.011588,   158604,   230743 
0.011590,   156297,   231152 
0.011592,   153986,   231554 
0.011594,   151671,   231949 
0.011596,   149352,   232337 
0.011598,   147029,   232718 
0.011600,   144703,   233091 
0.011602,   142373,   233457 
0.011604,   140039,   233816 
0.011606,   153422,   234168 
0.011608,   166801,   234560 
0.011610,   180176,   234993 
0.011612,   193547,   235466 
0.011614,   206913,   235979 
0.011616,   220274,   236532 
0.011618,   233629,   237126 
0.011620,   246979,   237760 
0.011622,   244602,   238434 
0.011624,   242218,   239100 
0.011626,   239828,   239759 
0.011628,   237431,   240411 
0.011630,   235028,   241055 
0.011632,   232618,   241692 
0.011634,   230202,   242321 
0.011636,   227780,   242943 
0.011638,   225351,   243557 
0.011640,   222916,   244164 
0.011642,   220475,   244763 
0.011644,   218028,   245355 
0.011646,   215575,   245939 
0.011648,   213116,   246516 
0.011650,   210652,   247085 
0.011652,   208182,   247646 
0.011654,   205706,   248200 
0.011656,   203225,   248746 
0.011658,   200738,   249284 
0.011660,   198246,   249815 
0.011662,   195749,   250338 
0.011664,   193246,   250853 
0.011666,   190738,   251361 
0.011668,   188225,   251861 
0.011670,   185707,   252353 
0.011672,   198904,   252837 
0.011674,   212097,   253361 
0.011676,   225284,   253925 
0.011678,   238466,   254528 
0.011680,   251642,   255171 
0.011682,   264811,   255854 
0.011684,   277973,   256576 
0.011686,   291128,   257338 
0.011688,   288556,   258139 
0.011690,   285976,   258932 
0.011692,   283388,   259717 
0.011694,   280792,   260494 
0.011696,   278188,   261263 
0.011698,   275576,   262024 
0.011700,   272957,   262777 
0.011702,   270330,   263522 
0.011704,   267696,   264259 
0.011706,   265054,   264987 
0.011708,   262405,   265707 
0.011710,   259749,   266419 
0.011712,   257086,   267123 
0.011714,   254416,   267819 
0.011716,   251739,   268506 
0.011718,   249055,   269185 
0.011720,   246364,   269856 
0.011722,   243666,   270518 
0.011724,   240962,   271172 
0.011726,   238251,   271818 
0.011728,   235534,   272455 
0.011730,   232810,   273084 
0.011732,   230080,   273704 
0.011734,   227344,   274316 
0.011736,   224602,   274919 
0.011738,   237574,   275514 
0.011740,   250540,   276148 
0.011742,   263500,   276821 
0.011744,   276453,   277533 
0.011746,   289399,   278284 
0.011748,   302337,   279074 
0.011750,   315267,   279903 
0.011752,   328189,   280770 
0.011754,   341102,   281676 
0.011756,   338286,   282621 
0.011758,   335461,   283557 
0.011760,   332626,   284484 
0.011762,   329782,   285403 
0.011764,   326929,   286313 
0.011766,   324067,   287214 
0.011768,   321196,   288106 
0.011770,   318316,   288989 
0.011772,   315427,   289863 
0.011774,   312529,   290728 
0.011776,   309623,   291584 
0.011778,   306708,   292431 
0.011780,   303785,   293269 
0.011782,   300853,   294098 
0.011784,   297913,   294918 
0.011786,   294965,   295728 
0.011788,   292009,   296529 
0.011790,   289045,   297321 
0.011792,   286073,   298104 
0.011794,   283093,   298878 
0.011796,   280105,   299643 
0.011798,   277110,   300398 
0.011800,   274107,   301144 
0.011802,   271097,   301881 
0.011804,   268079,   302608 
0.011806,   280774,   303326 
0.011808,   293462,   304082 
0.011810,   306142,   304876 
0.011812,   318814,   305708 
0.011814,   331478,   306578 
0.011816,   344133,   307486 
0.011818,   356779,   308432 
0.011820,   369416,   309416 
0.011822,   366323,   310438 
0.011824,   363220,   311450 
0.011826,   360107,   312453 
0.011828,   356984,   313446 
0.011830,   353851,   314429 
0.011832,   350708,   315403 
0.011834,   347555,   316367 
0.011836,   344393,   317321 
0.011838,   341221,   318265 
0.011840,   338040,   319199 
0.011842,   334849,   320123 
0.011844,   331649,   321037 
0.011846,   328440,   321942 
0.011848,   325222,   322837 
0.011850,   321995,   323722 
0.011852,   318759,   324597 
0.011854,   315514,   325461 
0.011856,   312261,   326315 
0.011858,   308999,   327159 
0.011860,   305729,   327993 
0.011862,   302450,   328817 
0.011864,   299163,   329631 
0.011866,   295868,   330435 
0.011868,   292565,   331229 
0.011870,   289254,   332012 
0.011872,   301655,   332785 
0.011874,   314048,   333595 
0.011876,   326433,   334443 
0.011878,   338810,   335328 
0.011880,   351178,   336250 
0.011882,   363537,   337209 
0.011884,   375886,   338205 
0.011886,   388225,   339238 
0.011888,   384834,   340308 
0.011890,   381432,   341367 
0.011892,   378020,   342416 
0.011894,   374597,   343454 
0.011896,   371164,   344481 
0.011898,   367721,   345498 
0.011900,   364267,   346504 
0.011902,   360803,   347499 
0.011904,   357329,   348484 
0.011906,   353846,   349458 
0.011908,   350353,   350421 
0.011910,   346850,   351373 
0.011912,   343338,   352314 
0.011914,   339816,   353244 
0.011916,   336285,   354163 
0.011918,   332745,   355072 
0.011920,   329196,   355970 
0.011922,   325638,   356857 
0.011924,   322071,   357733 
0.011926,   318495,   358597 
0.011928,   314910,   359450 
0.011930,   311317,   360292 
0.011932,   307716,   361123 
0.011934,   304106,   361943 
0.011936,   300488,   362752 
0.011938,   312582,   363550 
0.011940,   324668,   364384 
0.011942,   336746,   365254 
0.011944,   348815,   366161 
0.011946,   360875,   367104 
0.011948,   372925,   368083 
0.011950,   384966,   369098 
0.011952,   396997,   370149 
0.011954,   409017,   371236 
0.011956,   405306,   372359 
0.011958,   401584,   373471 
0.011960,   397851,   374571 
0.011962,   394107,   375659 
0.011964,   390352,   376736 
0.011966,   386586,   377801 
0.011968,   382810,   378854 
0.011970,   379023,   379896 
0.011972,   375226,   380926 
0.011974,   371418,   381944 
0.011976,   367600,   382950 
0.011978,   363772,   383944 
0.011980,   359934,   384927 
0.011982,   356086,   385898 
0.011984,   352229,   386857 
0.011986,   348362,   387804 
0.011988,   344486,   388739 
